Gene	LogFc_0	LogFc_1	LogFc_2	LOGFC	STDEV
lmo0226	0.002309930557955475	-0.4327167477729903	-0.2830269152307574	-0.1996772848941859	0.1804538637223221
lmo0227	-1.4463918906740636	-1.5029669990161265	-1.890531932419365	-1.419617368679555	0.1973906721789437
lmo0228	-0.5151508498627093	-0.9426388998296273	-1.3361058539524757	-0.8592892694930558	0.3352493923420225
lmo0229	4.133575732416633	0.862124463315614	2.564219615606409	2.6475692459429805	1.3359308005583457
lmo0230	2.3390207440584465	0.4167024310788703	1.9015196262259773	1.9848692565625488	0.8226918572268196
lmo0231	2.4282627327724446	0.6807621532410613	1.7182775699719484	1.8016272003085199	0.7175789114030624
lmo0232	1.958890398678908	0.7582512814353768	1.306218109587495	1.3895677399240665	0.49077977088147334
lmo0233	1.6263370263380237	1.2564522173132469	1.3782684324692864	1.461618062805858	0.15390906026548762
lmo0234	0.5514844300720094	-0.18881516958251066	0.031151176479380815	0.11450080681595232	0.31040750732665984
lmo0235	0.11868357729054768	-0.2022694691255742	-0.05592305874684289	0.02742657158972861	0.13119773337423135
lmo0236	-0.47152736706721665	-0.7365824554676133	-0.4217823182580718	-0.38817773673064515	0.1381737618423961
lmo0237	-0.7116346097709494	-1.007422054576673	-0.8140607903409629	-0.7307111600043914	0.12264216851279726
lmo0238	-1.6055938718411733	-1.2803705610910177	-1.5767282602361634	-1.493378629899592	0.14698121997619906
